category,business_id,stars
Thrift Stores,b3YIPBHXoyZU13-HFBJv8A,4.5
Religious Schools,N_uX4hx6phCPMy3gDHFgLg,2.5
Education,N_uX4hx6phCPMy3gDHFgLg,2.5
Middle Schools & High Schools,N_uX4hx6phCPMy3gDHFgLg,2.5
Middle Eastern,LIoU5gBv75l1lMFaQ3wyfQ,4.5
Restaurants,LIoU5gBv75l1lMFaQ3wyfQ,4.5
Mediterranean,LIoU5gBv75l1lMFaQ3wyfQ,4.5
Syrian,LIoU5gBv75l1lMFaQ3wyfQ,4.5
Gyms,4nSnvxK-4lKwZvXDGYK5Uw,2.5
Sports Clubs,4nSnvxK-4lKwZvXDGYK5Uw,2.5
Trainers,4nSnvxK-4lKwZvXDGYK5Uw,2.5
Fitness & Instruction,4nSnvxK-4lKwZvXDGYK5Uw,2.5
Yoga,4nSnvxK-4lKwZvXDGYK5Uw,2.5
Active Life,4nSnvxK-4lKwZvXDGYK5Uw,2.5
Laser Eye Surgery/Lasik,AmXtJWLF0R5cxhxWKaJlGA,3.0
Eyewear & Opticians,AmXtJWLF0R5cxhxWKaJlGA,3.0
Shopping,AmXtJWLF0R5cxhxWKaJlGA,3.0
Ophthalmologists,AmXtJWLF0R5cxhxWKaJlGA,3.0
Health & Medical,AmXtJWLF0R5cxhxWKaJlGA,3.0
Optometrists,AmXtJWLF0R5cxhxWKaJlGA,3.0
Doctors,AmXtJWLF0R5cxhxWKaJlGA,3.0
Chicken Wings,iaW0dgrW_Y5-FSTV8axNOA,2.0
Fast Food,iaW0dgrW_Y5-FSTV8axNOA,2.0
Chicken Shop,iaW0dgrW_Y5-FSTV8axNOA,2.0
Restaurants,iaW0dgrW_Y5-FSTV8axNOA,2.0
Automotive,BhVDlcm-qL5uJatFEyjiRw,2.5
Auto Repair,BhVDlcm-qL5uJatFEyjiRw,2.5
Restaurants,w18LqIckdMOK7-PU49KBsQ,2.0
Mexican,w18LqIckdMOK7-PU49KBsQ,2.0
Tacos,w18LqIckdMOK7-PU49KBsQ,2.0
Breakfast & Brunch,w18LqIckdMOK7-PU49KBsQ,2.0
Tex-Mex,w18LqIckdMOK7-PU49KBsQ,2.0
Fast Food,w18LqIckdMOK7-PU49KBsQ,2.0
Event Planning & Services,eqkMWSnLKPkpFvW0XCQd4A,4.0
Hotels & Travel,eqkMWSnLKPkpFvW0XCQd4A,4.0
Hotels,eqkMWSnLKPkpFvW0XCQd4A,4.0
Tacos,NIqLy5WxpHx1_rScNoROZw,4.5
Mexican,NIqLy5WxpHx1_rScNoROZw,4.5
Restaurants,NIqLy5WxpHx1_rScNoROZw,4.5
Shipping Centers,x2gNMywwn1SzEUNF_pOE5g,3.5
Notaries,x2gNMywwn1SzEUNF_pOE5g,3.5
Printing Services,x2gNMywwn1SzEUNF_pOE5g,3.5
Mailbox Centers,x2gNMywwn1SzEUNF_pOE5g,3.5
Local Services,x2gNMywwn1SzEUNF_pOE5g,3.5
Tires,Y9ETAKU_4a4yqkKOP-jurw,2.5
Oil Change Stations,Y9ETAKU_4a4yqkKOP-jurw,2.5
Automotive,Y9ETAKU_4a4yqkKOP-jurw,2.5
Auto Parts & Supplies,Y9ETAKU_4a4yqkKOP-jurw,2.5
Auto Repair,Y9ETAKU_4a4yqkKOP-jurw,2.5
Fashion,fHZ2uY8mRnouJ_mMiciylw,5.0
Fitness & Instruction,fHZ2uY8mRnouJ_mMiciylw,5.0
Sporting Goods,fHZ2uY8mRnouJ_mMiciylw,5.0
Shopping,fHZ2uY8mRnouJ_mMiciylw,5.0
Active Life,fHZ2uY8mRnouJ_mMiciylw,5.0
Sports Wear,fHZ2uY8mRnouJ_mMiciylw,5.0
Bikes,fHZ2uY8mRnouJ_mMiciylw,5.0
Pan Asian,zUJMvjK6aBeQtVCowZ85-w,3.5
Japanese,zUJMvjK6aBeQtVCowZ85-w,3.5
Buffets,zUJMvjK6aBeQtVCowZ85-w,3.5
Restaurants,zUJMvjK6aBeQtVCowZ85-w,3.5
American (Traditional),zUJMvjK6aBeQtVCowZ85-w,3.5
Chinese,zUJMvjK6aBeQtVCowZ85-w,3.5
Seafood,zUJMvjK6aBeQtVCowZ85-w,3.5
Venues & Event Spaces,BWPokhrYnWdfxdaUaM6l9Q,4.5
Musicians,BWPokhrYnWdfxdaUaM6l9Q,4.5
Restaurants,BWPokhrYnWdfxdaUaM6l9Q,4.5
Arts & Entertainment,BWPokhrYnWdfxdaUaM6l9Q,4.5
Local Services,BWPokhrYnWdfxdaUaM6l9Q,4.5
Nightlife,BWPokhrYnWdfxdaUaM6l9Q,4.5
Performing Arts,BWPokhrYnWdfxdaUaM6l9Q,4.5
Event Planning & Services,BWPokhrYnWdfxdaUaM6l9Q,4.5
Party & Event Planning,BWPokhrYnWdfxdaUaM6l9Q,4.5
Community Service/Non-Profit,BWPokhrYnWdfxdaUaM6l9Q,4.5
Music Venues,BWPokhrYnWdfxdaUaM6l9Q,4.5
Thai,A0zZI5AnaeK4-vKoc9ABmg,3.5
Restaurants,A0zZI5AnaeK4-vKoc9ABmg,3.5
Coffee & Tea,IjJSHYMgXV3ZQSAr0tn19A,5.0
Restaurants,IjJSHYMgXV3ZQSAr0tn19A,5.0
Food,IjJSHYMgXV3ZQSAr0tn19A,5.0
Vietnamese,IjJSHYMgXV3ZQSAr0tn19A,5.0
Cafes,IjJSHYMgXV3ZQSAr0tn19A,5.0
Mobile Phone Accessories,lGAEeKCc0-_O_BSjAlCWSQ,3.5
IT Services & Computer Repair,lGAEeKCc0-_O_BSjAlCWSQ,3.5
Telecommunications,lGAEeKCc0-_O_BSjAlCWSQ,3.5
Local Services,lGAEeKCc0-_O_BSjAlCWSQ,3.5
Shopping,lGAEeKCc0-_O_BSjAlCWSQ,3.5
Mobile Phones,lGAEeKCc0-_O_BSjAlCWSQ,3.5
Hot Dogs,_TANOcxwIOmQhk1mnXaj7w,1.5
Burgers,_TANOcxwIOmQhk1mnXaj7w,1.5
Restaurants,_TANOcxwIOmQhk1mnXaj7w,1.5
Fast Food,_TANOcxwIOmQhk1mnXaj7w,1.5
Hair Salons,VqqDJmyKRKwo5e26JxLCrw,5.0
Barbers,VqqDJmyKRKwo5e26JxLCrw,5.0
Beauty & Spas,VqqDJmyKRKwo5e26JxLCrw,5.0
Home & Garden,k45bG75e4oT33r5vF7_9cw,4.0
Shopping,k45bG75e4oT33r5vF7_9cw,4.0
Florists,k45bG75e4oT33r5vF7_9cw,4.0
Flowers & Gifts,k45bG75e4oT33r5vF7_9cw,4.0
Nurseries & Gardening,k45bG75e4oT33r5vF7_9cw,4.0
Pets,uYDntnuBE-KckXRZXbo4iQ,3.0
Veterinarians,uYDntnuBE-KckXRZXbo4iQ,3.0
Pet Sitting,uYDntnuBE-KckXRZXbo4iQ,3.0
Pet Services,uYDntnuBE-KckXRZXbo4iQ,3.0
Pet Boarding,uYDntnuBE-KckXRZXbo4iQ,3.0
Pet Groomers,uYDntnuBE-KckXRZXbo4iQ,3.0
Sporting Goods,Meiktu1bs5Z2OrvJT6jEew,4.0
Shopping,Meiktu1bs5Z2OrvJT6jEew,4.0
Hotels & Travel,Meiktu1bs5Z2OrvJT6jEew,4.0
Active Life,Meiktu1bs5Z2OrvJT6jEew,4.0
Diving,Meiktu1bs5Z2OrvJT6jEew,4.0
Tours,Meiktu1bs5Z2OrvJT6jEew,4.0
Scuba Diving,Meiktu1bs5Z2OrvJT6jEew,4.0
Auto Repair,te9B5Gr_vV1PaYzUMRp8HQ,4.0
Automotive,te9B5Gr_vV1PaYzUMRp8HQ,4.0
Automotive,L8mpwVQ_rCPDrXyKRgLaOQ,3.5
Car Wash,L8mpwVQ_rCPDrXyKRgLaOQ,3.5
Auto Detailing,L8mpwVQ_rCPDrXyKRgLaOQ,3.5
Food,xsbUN2133MlOmQlAqRPVtA,2.5
Coffee & Tea,xsbUN2133MlOmQlAqRPVtA,2.5
Fashion,RUCsFlBuA80Wc9PmYzmayQ,4.0
Shopping,RUCsFlBuA80Wc9PmYzmayQ,4.0
Children's Clothing,RUCsFlBuA80Wc9PmYzmayQ,4.0
Men's Clothing,RUCsFlBuA80Wc9PmYzmayQ,4.0
Women's Clothing,RUCsFlBuA80Wc9PmYzmayQ,4.0
Restaurants,6HRbMeGq5Y4hqRkgXnG6Ig,4.0
Food,6HRbMeGq5Y4hqRkgXnG6Ig,4.0
Coffee & Tea,6HRbMeGq5Y4hqRkgXnG6Ig,4.0
Restaurants,Dwwt8KwB0iyf86aE4p4vSQ,3.0
Bars,Dwwt8KwB0iyf86aE4p4vSQ,3.0
Nightlife,Dwwt8KwB0iyf86aE4p4vSQ,3.0
Cuban,Dwwt8KwB0iyf86aE4p4vSQ,3.0
Shopping,RnojcL2vFy0IQ0RHTI2B7g,2.0
Home Services,RnojcL2vFy0IQ0RHTI2B7g,2.0
Contractors,RnojcL2vFy0IQ0RHTI2B7g,2.0
Local Services,RnojcL2vFy0IQ0RHTI2B7g,2.0
Appliances,RnojcL2vFy0IQ0RHTI2B7g,2.0
Heating & Air Conditioning/HVAC,RnojcL2vFy0IQ0RHTI2B7g,2.0
Home & Garden,RnojcL2vFy0IQ0RHTI2B7g,2.0
Electricians,RnojcL2vFy0IQ0RHTI2B7g,2.0
Generator Installation/Repair,RnojcL2vFy0IQ0RHTI2B7g,2.0
Hardware Stores,2TjLk6ep_MgwvtZusozcgA,2.5
Shopping,2TjLk6ep_MgwvtZusozcgA,2.5
Home & Garden,2TjLk6ep_MgwvtZusozcgA,2.5
Building Supplies,2TjLk6ep_MgwvtZusozcgA,2.5
Appliances,2TjLk6ep_MgwvtZusozcgA,2.5
Nurseries & Gardening,2TjLk6ep_MgwvtZusozcgA,2.5
Home Services,2TjLk6ep_MgwvtZusozcgA,2.5
Turkish,EyoGUM01HS9kemQcnTRLIw,4.5
Restaurants,EyoGUM01HS9kemQcnTRLIw,4.5
Latin American,5FDt7sy-70y4_37Dh2qcbw,3.0
Restaurants,5FDt7sy-70y4_37Dh2qcbw,3.0
Mexican,5FDt7sy-70y4_37Dh2qcbw,3.0
Tex-Mex,5FDt7sy-70y4_37Dh2qcbw,3.0
Food,O8YYh_b4hf82C4DAeBhmeQ,3.0
Grocery,O8YYh_b4hf82C4DAeBhmeQ,3.0
Automotive,rZ4WHc8fcopYKCGi7ahwzA,3.0
Gas Stations,rZ4WHc8fcopYKCGi7ahwzA,3.0
Food,rZ4WHc8fcopYKCGi7ahwzA,3.0
Convenience Stores,rZ4WHc8fcopYKCGi7ahwzA,3.0
Appliances,HIBBgHWNTTBZsuOWLAn5Pg,3.5
Home & Garden,HIBBgHWNTTBZsuOWLAn5Pg,3.5
Shopping,HIBBgHWNTTBZsuOWLAn5Pg,3.5
Hardware Stores,HIBBgHWNTTBZsuOWLAn5Pg,3.5
Nurseries & Gardening,HIBBgHWNTTBZsuOWLAn5Pg,3.5
Pet Stores,oSxRq9U8RCTPcK5BjZ_zXQ,3.0
Pet Sitting,oSxRq9U8RCTPcK5BjZ_zXQ,3.0
Pet Services,oSxRq9U8RCTPcK5BjZ_zXQ,3.0
Pets,oSxRq9U8RCTPcK5BjZ_zXQ,3.0
Pet Groomers,oSxRq9U8RCTPcK5BjZ_zXQ,3.0
Automotive,Hed0F0Sa29i98QZ-5WMDpA,3.5
Auto Repair,Hed0F0Sa29i98QZ-5WMDpA,3.5
Transmission Repair,Hed0F0Sa29i98QZ-5WMDpA,3.5
Sandwiches,ATYVsHtyiQnknwFD1ZX4bQ,3.0
Restaurants,ATYVsHtyiQnknwFD1ZX4bQ,3.0
American (Traditional),ATYVsHtyiQnknwFD1ZX4bQ,3.0
Salad,ATYVsHtyiQnknwFD1ZX4bQ,3.0
Caterers,ATYVsHtyiQnknwFD1ZX4bQ,3.0
Event Planning & Services,ATYVsHtyiQnknwFD1ZX4bQ,3.0
Barbeque,ATYVsHtyiQnknwFD1ZX4bQ,3.0
Chicken Wings,ATYVsHtyiQnknwFD1ZX4bQ,3.0
Southern,ATYVsHtyiQnknwFD1ZX4bQ,3.0
Seafood,GUjW2bS0MVP4qZ7_o1m-Uw,4.5
Chinese,GUjW2bS0MVP4qZ7_o1m-Uw,4.5
Restaurants,GUjW2bS0MVP4qZ7_o1m-Uw,4.5
Oil Change Stations,SLccQ_6ElFQ9bEdbRRlH4g,4.5
Automotive,SLccQ_6ElFQ9bEdbRRlH4g,4.5
Boating,yWx7-4lHvyT0TpIO7pLA3Q,3.5
Restaurants,yWx7-4lHvyT0TpIO7pLA3Q,3.5
American (New),yWx7-4lHvyT0TpIO7pLA3Q,3.5
Active Life,yWx7-4lHvyT0TpIO7pLA3Q,3.5
Restaurants,kvE2BJp9Rc8irEnbjnlNHA,1.5
Fast Food,kvE2BJp9Rc8irEnbjnlNHA,1.5
Burgers,kvE2BJp9Rc8irEnbjnlNHA,1.5
Coffee & Tea,YaLZlatMJU_eXurZXtihHQ,2.5
Donuts,YaLZlatMJU_eXurZXtihHQ,2.5
Food,YaLZlatMJU_eXurZXtihHQ,2.5
Fashion,o43LrNgYrKYbHvmOlIy_rw,4.0
Jewelry,o43LrNgYrKYbHvmOlIy_rw,4.0
Accessories,o43LrNgYrKYbHvmOlIy_rw,4.0
Shopping,o43LrNgYrKYbHvmOlIy_rw,4.0
Men's Clothing,uJJIOyijk2NnzNzLnKUjPA,2.5
Shopping,uJJIOyijk2NnzNzLnKUjPA,2.5
Accessories,uJJIOyijk2NnzNzLnKUjPA,2.5
Women's Clothing,uJJIOyijk2NnzNzLnKUjPA,2.5
Fashion,uJJIOyijk2NnzNzLnKUjPA,2.5
Hair Removal,0a93Poe1BkL1i35rtOM4-w,3.0
Nail Salons,0a93Poe1BkL1i35rtOM4-w,3.0
Beauty & Spas,0a93Poe1BkL1i35rtOM4-w,3.0
Waxing,0a93Poe1BkL1i35rtOM4-w,3.0
Eyelash Service,0a93Poe1BkL1i35rtOM4-w,3.0
Restaurants,_AqS7hNIQra2bsZRgVs-kQ,2.0
Breakfast & Brunch,_AqS7hNIQra2bsZRgVs-kQ,2.0
Fast Food,_AqS7hNIQra2bsZRgVs-kQ,2.0
Tacos,_AqS7hNIQra2bsZRgVs-kQ,2.0
Mexican,_AqS7hNIQra2bsZRgVs-kQ,2.0
Tex-Mex,_AqS7hNIQra2bsZRgVs-kQ,2.0
Mexican,LH7kN8nAyF2JE5higfK4ZA,4.5
Restaurants,LH7kN8nAyF2JE5higfK4ZA,4.5
Sandwiches,31s1x27DnN2V-ptUWEdfTQ,3.5
Restaurants,31s1x27DnN2V-ptUWEdfTQ,3.5
Fast Food,31s1x27DnN2V-ptUWEdfTQ,3.5
Restaurants,l4N93cZPMrtCSIBYT5Vk5A,3.0
Chinese,l4N93cZPMrtCSIBYT5Vk5A,3.0
Event Planning & Services,mOYKf60arY_S7jd9QzJ54g,5.0
Caterers,mOYKf60arY_S7jd9QzJ54g,5.0
Bakeries,mOYKf60arY_S7jd9QzJ54g,5.0
Food,mOYKf60arY_S7jd9QzJ54g,5.0
Italian,HfOLOAYMKNUer3eXXTLHew,4.0
Restaurants,HfOLOAYMKNUer3eXXTLHew,4.0
Pizza,HfOLOAYMKNUer3eXXTLHew,4.0
Food,vdpxxb6fxjYtJMnW_V0GZg,4.5
Coffee & Tea,vdpxxb6fxjYtJMnW_V0GZg,4.5
Day Spas,oiya85ncDrjhPJbGbv5Cyw,5.0
Hair Salons,oiya85ncDrjhPJbGbv5Cyw,5.0
Beauty & Spas,oiya85ncDrjhPJbGbv5Cyw,5.0
Hair Stylists,oiya85ncDrjhPJbGbv5Cyw,5.0
Men's Hair Salons,oiya85ncDrjhPJbGbv5Cyw,5.0
Hair Removal,oiya85ncDrjhPJbGbv5Cyw,5.0
Skin Care,oiya85ncDrjhPJbGbv5Cyw,5.0
Makeup Artists,oiya85ncDrjhPJbGbv5Cyw,5.0
Waxing,oiya85ncDrjhPJbGbv5Cyw,5.0
Gyms,KfMT4o2JNoR2Ma0OtCJ5rQ,2.5
Fitness & Instruction,KfMT4o2JNoR2Ma0OtCJ5rQ,2.5
Active Life,KfMT4o2JNoR2Ma0OtCJ5rQ,2.5
TV Mounting,VGrXV1lgO8skquXUyeWgig,4.0
Shopping,VGrXV1lgO8skquXUyeWgig,4.0
Home Services,VGrXV1lgO8skquXUyeWgig,4.0
Home Theatre Installation,VGrXV1lgO8skquXUyeWgig,4.0
IT Services & Computer Repair,VGrXV1lgO8skquXUyeWgig,4.0
Local Services,VGrXV1lgO8skquXUyeWgig,4.0
Computers,VGrXV1lgO8skquXUyeWgig,4.0
Head Shops,cb2smmamMfATaeUicPpx_w,3.5
Vape Shops,cb2smmamMfATaeUicPpx_w,3.5
Shopping,cb2smmamMfATaeUicPpx_w,3.5
Internet Service Providers,IX25aSHBIfYd9fbSKlP4qg,1.5
Home Services,IX25aSHBIfYd9fbSKlP4qg,1.5
Television Service Providers,IX25aSHBIfYd9fbSKlP4qg,1.5
Professional Services,IX25aSHBIfYd9fbSKlP4qg,1.5
Local Services,IX25aSHBIfYd9fbSKlP4qg,1.5
Salad,HrIbP2-jdRJAU92yqyDmyw,4.0
Sandwiches,HrIbP2-jdRJAU92yqyDmyw,4.0
Restaurants,HrIbP2-jdRJAU92yqyDmyw,4.0
Pizza,HrIbP2-jdRJAU92yqyDmyw,4.0
Mexican,9UZ9yZnllsV-SjukDl9n2g,4.5
Restaurants,9UZ9yZnllsV-SjukDl9n2g,4.5
Shopping,6KgtjswAPaJgY1U6vJI9rQ,3.5
Food,6KgtjswAPaJgY1U6vJI9rQ,3.5
Grocery,6KgtjswAPaJgY1U6vJI9rQ,3.5
Shopping Centers,6KgtjswAPaJgY1U6vJI9rQ,3.5
Food,3LnezhNbL_Arcs2ihIRL_Q,1.5
American (New),3LnezhNbL_Arcs2ihIRL_Q,1.5
Restaurants,3LnezhNbL_Arcs2ihIRL_Q,1.5
Pizza,3LnezhNbL_Arcs2ihIRL_Q,1.5
Desserts,3LnezhNbL_Arcs2ihIRL_Q,1.5
Fast Food,3LnezhNbL_Arcs2ihIRL_Q,1.5
Health & Medical,Oo1kL0UpDhbEdCY3KuVAdA,2.5
Eyewear & Opticians,Oo1kL0UpDhbEdCY3KuVAdA,2.5
Shopping,Oo1kL0UpDhbEdCY3KuVAdA,2.5
Optometrists,Oo1kL0UpDhbEdCY3KuVAdA,2.5
Mexican,XQ_wVhRayMJGQT9J_WANkw,4.0
Restaurants,XQ_wVhRayMJGQT9J_WANkw,4.0
Restaurants,uvAP4JuwHzZeZJ_aZyNLrg,3.5
Italian,uvAP4JuwHzZeZJ_aZyNLrg,3.5
Local Services,N9ia6rOwJy59gFgQjnadVg,5.0
Florists,N9ia6rOwJy59gFgQjnadVg,5.0
Bridal,N9ia6rOwJy59gFgQjnadVg,5.0
Shopping,N9ia6rOwJy59gFgQjnadVg,5.0
Event Planning & Services,N9ia6rOwJy59gFgQjnadVg,5.0
Wedding Planning,N9ia6rOwJy59gFgQjnadVg,5.0
Flowers & Gifts,N9ia6rOwJy59gFgQjnadVg,5.0
Thrift Stores,-6KL5N_AdaZnw3W1HHtEtA,2.5
Shopping,-6KL5N_AdaZnw3W1HHtEtA,2.5
Restaurants,WZPCfTRiN4ipajP7gFfziA,3.5
Coffee & Tea,WZPCfTRiN4ipajP7gFfziA,3.5
Food,WZPCfTRiN4ipajP7gFfziA,3.5
Breakfast & Brunch,WZPCfTRiN4ipajP7gFfziA,3.5
Sandwiches,WZPCfTRiN4ipajP7gFfziA,3.5
Flooring,zPVhcS0ImI74o-4WfCOM6g,4.0
Contractors,zPVhcS0ImI74o-4WfCOM6g,4.0
Home Services,zPVhcS0ImI74o-4WfCOM6g,4.0
Snow Removal,zPVhcS0ImI74o-4WfCOM6g,4.0
Masonry/Concrete,zPVhcS0ImI74o-4WfCOM6g,4.0
Local Services,zPVhcS0ImI74o-4WfCOM6g,4.0
Restaurants,hgdh0gKSczCIjLikWtZpGg,4.5
Specialty Food,hgdh0gKSczCIjLikWtZpGg,4.5
Asian Fusion,hgdh0gKSczCIjLikWtZpGg,4.5
Food Court,hgdh0gKSczCIjLikWtZpGg,4.5
Food,hgdh0gKSczCIjLikWtZpGg,4.5
Fast Food,hgdh0gKSczCIjLikWtZpGg,4.5
Coffee & Tea,hgdh0gKSczCIjLikWtZpGg,4.5
Custom Cakes,b_wSSa4nyZsM_sV_Az3Txg,4.5
Patisserie/Cake Shop,b_wSSa4nyZsM_sV_Az3Txg,4.5
Cupcakes,b_wSSa4nyZsM_sV_Az3Txg,4.5
Food,b_wSSa4nyZsM_sV_Az3Txg,4.5
Desserts,b_wSSa4nyZsM_sV_Az3Txg,4.5
Bakeries,b_wSSa4nyZsM_sV_Az3Txg,4.5
Fashion,FHM63waiDEZO0YXJVBinew,3.0
Department Stores,FHM63waiDEZO0YXJVBinew,3.0
Shopping,FHM63waiDEZO0YXJVBinew,3.0
Gay Bars,gXy0a9tOQYLGflwRtqmY5A,3.0
Bars,gXy0a9tOQYLGflwRtqmY5A,3.0
Nightlife,gXy0a9tOQYLGflwRtqmY5A,3.0
American (Traditional),gXy0a9tOQYLGflwRtqmY5A,3.0
Restaurants,gXy0a9tOQYLGflwRtqmY5A,3.0
Event Planning & Services,xCveOAv9FhUGAGr-qNhKuQ,3.0
Nightlife,xCveOAv9FhUGAGr-qNhKuQ,3.0
Bars,xCveOAv9FhUGAGr-qNhKuQ,3.0
Seafood,xCveOAv9FhUGAGr-qNhKuQ,3.0
Arts & Entertainment,xCveOAv9FhUGAGr-qNhKuQ,3.0
Caribbean,xCveOAv9FhUGAGr-qNhKuQ,3.0
Restaurants,xCveOAv9FhUGAGr-qNhKuQ,3.0
Cocktail Bars,xCveOAv9FhUGAGr-qNhKuQ,3.0
Venues & Event Spaces,xCveOAv9FhUGAGr-qNhKuQ,3.0
Beer Bar,xCveOAv9FhUGAGr-qNhKuQ,3.0
Music Venues,xCveOAv9FhUGAGr-qNhKuQ,3.0
Caterers,xCveOAv9FhUGAGr-qNhKuQ,3.0
Pizza,G1fQJ8k5U1gdX0vWODCZYA,4.0
Restaurants,G1fQJ8k5U1gdX0vWODCZYA,4.0
Italian,G1fQJ8k5U1gdX0vWODCZYA,4.0
American (Traditional),G1fQJ8k5U1gdX0vWODCZYA,4.0
Mexican,gUyfJlJRxu1fHuZ4dpBheQ,3.5
Restaurants,gUyfJlJRxu1fHuZ4dpBheQ,3.5
Latin American,gUyfJlJRxu1fHuZ4dpBheQ,3.5
Home Services,q6Jn20Q1h8j0j6WkU586tw,4.0
Heating & Air Conditioning/HVAC,q6Jn20Q1h8j0j6WkU586tw,4.0
Pizza,qmDm7guS7TAZTSDFYY2bug,1.5
Chicken Wings,qmDm7guS7TAZTSDFYY2bug,1.5
Restaurants,qmDm7guS7TAZTSDFYY2bug,1.5
Italian,qmDm7guS7TAZTSDFYY2bug,1.5
Breakfast & Brunch,g04aAvgol7IW8buqSbT4xA,4.0
Coffee & Tea,g04aAvgol7IW8buqSbT4xA,4.0
Food,g04aAvgol7IW8buqSbT4xA,4.0
Restaurants,g04aAvgol7IW8buqSbT4xA,4.0
NULL,mKxCNYEoKt6d_1rXmvRwww,1.5
Occupational Therapy,GjIrACD94jr8_6i7ZKCCyg,5.0
Physical Therapy,GjIrACD94jr8_6i7ZKCCyg,5.0
Sports Medicine,GjIrACD94jr8_6i7ZKCCyg,5.0
Pain Management,GjIrACD94jr8_6i7ZKCCyg,5.0
Rehabilitation Center,GjIrACD94jr8_6i7ZKCCyg,5.0
Health & Medical,GjIrACD94jr8_6i7ZKCCyg,5.0
Doctors,GjIrACD94jr8_6i7ZKCCyg,5.0
Hotels,q-ertx54pv90p5pl1SE3qA,2.0
Event Planning & Services,q-ertx54pv90p5pl1SE3qA,2.0
Hotels & Travel,q-ertx54pv90p5pl1SE3qA,2.0
Home Services,91l-FprTs7J9syMcOBALlg,5.0
Landscaping,91l-FprTs7J9syMcOBALlg,5.0
Tree Services,91l-FprTs7J9syMcOBALlg,5.0
Landscape Architects,91l-FprTs7J9syMcOBALlg,5.0
Fitness & Instruction,hL3wtNmST_XPIKQ9mEpfAw,5.0
Trainers,hL3wtNmST_XPIKQ9mEpfAw,5.0
Active Life,hL3wtNmST_XPIKQ9mEpfAw,5.0
Martial Arts,hL3wtNmST_XPIKQ9mEpfAw,5.0
Bakeries,8hgo446H2HoYlZocEi1SJw,4.0
Food,8hgo446H2HoYlZocEi1SJw,4.0
Seafood,AIz4DpQVVpeC9tiNnGLy_g,4.0
Restaurants,AIz4DpQVVpeC9tiNnGLy_g,4.0
Travel Agents,nOfAXsjKrAPZndeoymGzBA,5.0
Hotels & Travel,nOfAXsjKrAPZndeoymGzBA,5.0
Vacation Rental Agents,nOfAXsjKrAPZndeoymGzBA,5.0
Travel Services,nOfAXsjKrAPZndeoymGzBA,5.0
Event Planning & Services,nOfAXsjKrAPZndeoymGzBA,5.0
Valet Services,nOfAXsjKrAPZndeoymGzBA,5.0
Tours,nOfAXsjKrAPZndeoymGzBA,5.0
Restaurants,xkf3TdHIeqrkMJEZaZd9cQ,3.5
Sandwiches,xkf3TdHIeqrkMJEZaZd9cQ,3.5
Dentists,63ywjOHvA62YsZzbEK7voQ,4.0
Health & Medical,63ywjOHvA62YsZzbEK7voQ,4.0
Oral Surgeons,63ywjOHvA62YsZzbEK7voQ,4.0
Print Media,jhkEcEtWalfkRN7UmoKv5Q,2.0
Mass Media,jhkEcEtWalfkRN7UmoKv5Q,2.0
Fashion,1zWsJFOcOlyABxDbJHrj8w,2.5
Home & Garden,1zWsJFOcOlyABxDbJHrj8w,2.5
Women's Clothing,1zWsJFOcOlyABxDbJHrj8w,2.5
Baby Gear & Furniture,1zWsJFOcOlyABxDbJHrj8w,2.5
Shopping,1zWsJFOcOlyABxDbJHrj8w,2.5
Men's Clothing,1zWsJFOcOlyABxDbJHrj8w,2.5
Department Stores,1zWsJFOcOlyABxDbJHrj8w,2.5
Appliances,1zWsJFOcOlyABxDbJHrj8w,2.5
Children's Clothing,1zWsJFOcOlyABxDbJHrj8w,2.5
Sporting Goods,d22M8LFAZZgvxmLCL0G51g,4.0
Fashion,d22M8LFAZZgvxmLCL0G51g,4.0
Shoe Stores,d22M8LFAZZgvxmLCL0G51g,4.0
Outdoor Gear,d22M8LFAZZgvxmLCL0G51g,4.0
Shopping,d22M8LFAZZgvxmLCL0G51g,4.0
Shopping,aPDPqODn7aK8OP-0__8r-Q,2.0
Department Stores,aPDPqODn7aK8OP-0__8r-Q,2.0
Fashion,aPDPqODn7aK8OP-0__8r-Q,2.0
Furniture Stores,aPDPqODn7aK8OP-0__8r-Q,2.0
Mattresses,aPDPqODn7aK8OP-0__8r-Q,2.0
Home & Garden,aPDPqODn7aK8OP-0__8r-Q,2.0
Local Services,aPDPqODn7aK8OP-0__8r-Q,2.0
Appliances & Repair,aPDPqODn7aK8OP-0__8r-Q,2.0
Appliances,aPDPqODn7aK8OP-0__8r-Q,2.0
Outlet Stores,aPDPqODn7aK8OP-0__8r-Q,2.0
Hearing Aid Providers,y6KcFTpaBveaC9esJCkv7A,4.0
Doctors,y6KcFTpaBveaC9esJCkv7A,4.0
Health & Medical,y6KcFTpaBveaC9esJCkv7A,4.0
Audiologist,y6KcFTpaBveaC9esJCkv7A,4.0
Grocery,hR5iDoUnO3N9GYcRj7T73A,3.5
Drugstores,hR5iDoUnO3N9GYcRj7T73A,3.5
Shopping,hR5iDoUnO3N9GYcRj7T73A,3.5
Food,hR5iDoUnO3N9GYcRj7T73A,3.5
Real Estate,UcB-1e0M_3K07LFQRU0n8Q,3.0
Commercial Real Estate,UcB-1e0M_3K07LFQRU0n8Q,3.0
Real Estate Agents,UcB-1e0M_3K07LFQRU0n8Q,3.0
Real Estate Services,UcB-1e0M_3K07LFQRU0n8Q,3.0
